SampleName,Phase_PSF,SampleNr,Accession,Domestication,Cat_treatment,Soil_conditioning,TreatmentNr,PlantNr,Batch,Table,Block_n,Block_g,Rows,Cols,plots,InductionNr_CP,InductionNr_FP,Caterpillar_biomass_Sample,Leaf_Damage_Sample,GSL_leaf_analyis,C_N_Determination,Leave_samples_left_over_after_GSL_analysis,Rhizosphere_Sample,Rhizoplane_Sample,Root_GSL_Sample,Root_samples_left_over_after_GSL_analysis,Root_biomass,Bulk_Soil_Sample,Top_Soil_Sample,Caterpillar_Microbe_Sample,Phylosphere_Sample,Glycerol_Stock,DNA_rhizosphere,DNA_rhizoplane,DNA_top_soil,DNA_Caterpillar,Note,L_GSL_Leaf_weight_mg,L_Total_GSL,L_Total_Aliphatic,L_Total_Indol,L_Progoitrin,L_Glucoraphanin,L_Sinigrin,L_Gluconapin,L_Glucoerucin,L_Glucobrassicin,L_Methoxy_glucobrassicin,L_Gluconasturtiin ,L_Neoglucobrassicin,L_X3MSOP,L_X5MSOP,L_X4.Pent,L_X4OHI3M,L_Note_GSL,R_GSL_Leaf_weight_mg,R_Total_GSL,R_Total_Aliphatic,R_Total_Indol,R_Progoitrin,R_Glucoraphanin,R_Sinigrin,R_Gluconapin,R_Glucoerucin,R_Glucobrassicin,R_Methoxy_glucobrassicin,R_Neoglucobrassicin,R_Gluconasturtiin,R_X3MSOP,R_X5MSOP,R_X4.Pent,R_X4OHI3M,R_Note_GSL,L_N_content,L_C_content,L_C_N_ratio,L_Note_C_N,Mean_Weight_Cat,Note_Cat_Weight,InductionNr,Survival,Dead,Survival_fraction,Root_Weight,Note_RootBiomass
C060,CP,60,DD,Wild,Co,,3,20,2,4,20,8,1,2,458,0,2,,,0,,0,1,,0,1,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,,,,
C061,CP,61,DD,Wild,Mb,,4,1,1,1,1,1,1,3,3,8,2,,,1,,0,0,,0,0,,,,,,,,,,,,7.3,24.88,0.64,24.23,0.54,0,0.1,0,0,22.84,0,1.39,0,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,0.159285714,,8,7,,,,
C062,CP,62,DD,Wild,Mb,,4,2,1,1,2,1,3,2,34,8,2,,,1,,0,0,,0,0,,,,,,,,,,,,8.5,16.77,0.99,15.78,0.55,0,0.44,0,0,14.22,0,1.56,0,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,0.574,,8,6,,,,
C063,CP,63,DD,Wild,Mb,,4,3,1,1,3,1,6,1,69,8,2,,,1,,0,0,,0,0,,,,,,,,,,,,15,3.93,2.39,1.53,1.26,0,0.89,0.24,0,1.53,0,0,0,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,0.550833333,,8,6,,,,
C064,CP,64,DD,Wild,Mb,,4,4,1,1,4,2,4,2,86,8,2,,,0,,1,1,,0,0,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,0.54725,,8,8,,,,
C065,CP,65,DD,Wild,Mb,,4,5,1,1,5,2,1,2,98,8,2,,,0,,1,1,,1,0,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,5.8,2.43,2.47,1.74,0.06,0.24,0.03,0.36,0.37,1.3,0.8,0.89,NA,NA,NA,NA,,,,,,0.476,cat lost during collection,8,5,,,,
C066,CP,66,DD,Wild,Mb,,4,6,1,2,6,3,5,2,138,8,2,,,0,,0,1,,1,0,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.3,1.34,1.06,0.06,0.54,0.02,0.35,0,0.15,0.03,0.03,0,0.22,NA,NA,NA,NA,,,,,,0.6855,cat lost during collection,8,7,,,,
C067,CP,67,DD,Wild,Mb,,4,7,1,2,7,3,4,1,157,8,2,,,0,,0,1,,1,0,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.2,4.1,3.25,0.49,3.04,0.03,0.02,0,0.16,0.07,0.11,0.31,0.36,NA,NA,NA,NA,,,,,,0.249428571,,8,7,,,,
C068,CP,68,DD,Wild,Mb,,4,8,1,2,8,3,1,4,172,8,2,,,0,,0,1,,0,1,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,0.721142857,,8,7,,,,
C069,CP,69,DD,Wild,Mb,,4,9,1,2,9,4,5,4,212,8,2,,,0,,0,1,,0,1,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,0.515,,8,1,,,,
C070,CP,70,DD,Wild,Mb,,4,10,1,2,10,4,5,1,233,8,2,,,0,,0,0,,0,0,,,,,,,,,,,does not exist,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,8,0,,,,
C071,CP,71,DD,Wild,Mb,,4,11,2,3,11,5,3,4,252,8,2,,,1,,0,0,,0,0,,,,,,,,,,,,11,16.56,10.77,5.8,8.89,0,0.09,1.79,0,5.28,0,0.52,0,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,0.25725,,8,8,,,,
C072,CP,72,DD,Wild,Mb,,4,12,2,3,12,5,2,1,269,8,2,,,1,,0,0,,0,0,,,,,,,,,,,,9.9,0.41,0.09,0.33,0,0,0.09,0,0,0.33,0,0,0,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,0.311666667,,8,3,,,,
C073,CP,73,DD,Wild,Mb,,4,13,2,3,13,5,4,3,303,8,2,,,0,,1,0,,0,0,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,0.78525,,8,8,,,,
C074,CP,74,DD,Wild,Mb,,4,14,2,3,14,6,2,3,319,8,2,,,0,,1,0,,0,0,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,0.3358,,8,5,,,,
C075,CP,75,DD,Wild,Mb,,4,15,2,3,15,6,6,4,360,8,2,,,0,,1,1,,0,0,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,0.343285714,,8,7,,,,
C076,CP,76,DD,Wild,Mb,,4,16,2,4,16,7,3,1,369,8,2,,,0,,0,1,,1,0,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5,1.21,0.27,0.62,0,0,0,0.01,0.26,0.1,0.18,0.34,0.32,NA,NA,NA,NA,,,,,,0.463625,,8,8,,,,
C077,CP,77,DD,Wild,Mb,,4,17,2,4,17,7,4,4,400,8,2,,,0,,0,1,,1,0,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.2,6.8,3.48,2.86,2.94,0.09,0.19,0.02,0.24,0.24,2.34,0.28,0.46,NA,NA,NA,NA,,,,,,0.622,,8,6,,,,
C078,CP,78,DD,Wild,Mb,,4,18,2,4,18,7,2,2,414,8,2,,,0,,0,1,,0,1,,,,,,,,,,,Rhizosphere sample may be bulk soil,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,0.649,,8,1,,,,
C079,CP,79,DD,Wild,Mb,,4,19,2,4,19,8,3,3,443,8,2,,,0,,0,1,,0,1,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,1.095166667,,8,6,,,,
C080,CP,80,DD,Wild,Mb,,4,20,2,4,20,8,6,2,478,8,2,,,0,,0,1,,0,1,,,,,,,,,,,Rhizosphere sample may be bulk soil,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,0.3898,,8,5,,,,
C081,CP,81,GO1,Cultivated,Co,,5,1,1,1,1,1,4,1,13,0,1,,,1,,0,0,,0,0,,,,,,,,,,,"Plant was small, infested with Mb?",5.9,0.02,0,0.01,0,0,0,0,0,0.01,0,0,0,NA,NA,NA,NA,"Plant was small, infested with Mb?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,,,,
C082,CP,82,GO1,Cultivated,Co,,5,2,1,1,2,1,3,3,35,0,1,,,1,,0,0,,0,0,,,,,,,,,,,"Plant was small, infested with Mb?",6.7,1.15,1.13,0.01,0,0,1.13,0,0,0.01,0,0,0,NA,NA,NA,NA,"Plant was small, infested with Mb?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,,,,
C083,CP,83,GO1,Cultivated,Co,,5,5,1,1,5,2,3,1,105,0,1,,,1,,0,0,,0,0,,,,,,,,,,,,6,0.3,0.28,0.01,0,0,0.28,0,0,0.01,0,0,0,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,,,,
C084,CP,84,GO1,Cultivated,Co,,5,6,1,2,6,3,1,2,122,0,1,,,0,,1,0,,0,0,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,,,,
C085,CP,85,GO1,Cultivated,Co,,5,7,1,2,7,3,2,4,152,0,1,,,0,,1,1,,0,0,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,,,,
C086,CP,86,GO1,Cultivated,Co,,5,3,1,1,3,1,2,2,54,0,1,,,0,,0,1,,0,1,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,,,,
C087,CP,87,GO1,Cultivated,Co,,5,4,1,1,4,2,1,3,75,0,1,,,0,,0,1,,0,1,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,,,,
C088,CP,88,GO1,Cultivated,Co,,5,8,1,2,8,3,6,1,189,0,1,,,0,,0,1,,1,0,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.3,0.27,0.02,0.2,0,0.02,0,0,0,0.06,0.05,0.09,0.05,NA,NA,NA,NA,,,,,,NA,NA,NA,NA,,,,
C089,CP,89,GO1,Cultivated,Co,,5,9,1,2,9,4,2,3,199,0,1,,,0,,0,1,,1,0,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.4,0.6,0.08,0.51,0.01,0,0.05,0,0.02,0.16,0.13,0.22,0,NA,NA,NA,NA,,,,,,NA,NA,NA,NA,,,,
C090,CP,90,GO1,Cultivated,Co,,5,10,1,2,10,4,5,4,236,0,1,,,0,,0,1,,1,0,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.5,2.1,0.15,1.96,0.05,0,0.04,0,0.06,0.25,1.71,0,0,NA,NA,NA,NA,,,,,,NA,NA,NA,NA,,,,
C091,CP,91,GO1,Cultivated,Co,,5,11,2,3,11,5,4,3,255,0,1,,,1,,0,0,,0,0,,,,,,,,,,,Some trips damage observed,5.6,0.45,0.42,0.02,0,0,0.42,0,0,0.02,0,0,0,NA,NA,NA,NA,Some trips damage observed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,,,,
C092,CP,92,GO1,Cultivated,Co,,5,12,2,3,12,5,6,2,286,0,1,,,1,,0,0,,0,0,,,,,,,,,,,Some trips damage observed,7.3,0.77,0.74,0.03,0,0,0.74,0,0,0.02,0,0.01,0,NA,NA,NA,NA,Some trips damage observed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,,,,
C093,CP,93,GO1,Cultivated,Co,,5,13,2,3,13,5,5,3,307,0,1,,,0,,1,0,,0,0,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,,,,
C094,CP,94,GO1,Cultivated,Co,,5,14,2,3,14,6,3,2,322,0,1,,,0,,1,1,,0,0,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,,,,
C095,CP,95,GO1,Cultivated,Co,,5,15,2,3,15,6,6,3,359,0,1,,,0,,1,1,,1,0,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.7,1.22,0.06,1.05,0.01,0.01,0.01,0,0.03,0.08,0.97,0,0.1,NA,NA,NA,NA,,,,,,NA,NA,NA,NA,,,,
C096,CP,96,GO1,Cultivated,Co,,5,16,2,4,16,7,1,4,364,0,1,,,0,,0,1,,0,1,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,,,,
C097,CP,97,GO1,Cultivated,Co,,5,17,2,4,17,7,6,4,408,0,1,,,0,,0,1,,1,0,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.6,1.03,0.08,0.91,0.03,0,0,0,0.05,0.1,0.57,0.24,0.05,NA,NA,NA,NA,,,,,,NA,NA,NA,NA,,,,
C098,CP,98,GO1,Cultivated,Co,,5,18,2,4,18,7,1,1,409,0,1,,,0,,0,0,,0,0,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,,,,
C099,CP,99,GO1,Cultivated,Co,,5,19,2,4,19,8,4,4,448,0,1,,,0,,0,1,,0,1,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,,,,
C100,CP,100,GO1,Cultivated,Co,,5,20,2,4,20,8,5,2,474,0,1,,,0,,0,0,,0,0,,,,,,,,,,,does not exist,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,,,,
C101,CP,101,GO1,Cultivated,Mb,,6,1,1,1,1,1,1,4,4,4,1,,,0,,0,1,,0,1,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,9.472,"Caterpillar weight is avaraged per plant, another file has weight per caterpillar; all weight are in mg",4,4,,,,
C102,CP,102,GO1,Cultivated,Mb,,6,2,1,1,2,1,2,2,30,4,1,,,1,,0,0,,0,0,,,,,,,,,,,,3.5,1.74,1.72,0.03,0,0,1.72,0,0,0.02,0,0.01,0,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,6.74775,,4,4,,,,
C103,CP,103,GO1,Cultivated,Mb,,6,5,1,1,5,2,5,3,115,4,1,,,1,,0,0,,0,0,,,,,,,,,,,,5.4,0.8,0.51,0.29,0,0,0.51,0,0,0.29,0,0,0,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,7.582,,4,4,,,,
C104,CP,104,GO1,Cultivated,Mb,,6,6,1,2,6,3,3,3,131,4,1,,,0,,0,1,,0,0,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,8.239,,4,4,,,,
C105,CP,105,GO1,Cultivated,Mb,,6,7,1,2,7,3,6,3,167,4,1,,,1,,0,1,,0,1,,,,,,,,,,,,10.9,27.88,17.5,10.37,13.98,0,0.44,3.08,0,9.61,0,0.76,0,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,0.479,,4,1,,,,
C106,CP,106,GO1,Cultivated,Mb,,6,3,1,1,3,1,4,1,61,4,1,,,0,,0,1,,1,0,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.5,0.65,0.45,0.16,0.4,0,0.01,0,0.04,0.04,0.05,0.07,0.04,NA,NA,NA,NA,,,,,,8.58975,,4,4,,,,
C107,CP,107,GO1,Cultivated,Mb,,6,4,1,1,4,2,1,1,73,4,1,,,0,,1,0,,0,0,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,9.218666667,,4,3,,,,
C108,CP,108,GO1,Cultivated,Mb,,6,8,1,2,8,3,5,2,186,4,1,,,0,,1,0,,0,0,,,,,,,,,,,"Plant was small, infested with Mb?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,6.544,,4,2,,,,
C109,CP,109,GO1,Cultivated,Mb,,6,9,1,2,9,4,2,4,200,4,1,,,0,,0,0,,0,0,,,,,,,,,,,"does not exist, plant had a weird growth form",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,4,0,,,,
C110,CP,110,GO1,Cultivated,Mb,,6,10,1,2,10,4,3,2,226,4,1,,,0,,0,1,,1,0,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.7,0.31,0.07,0.24,0.03,0.01,0.03,0,0,0.09,0.15,0,0,NA,NA,NA,NA,,,,,,7.547,,4,2,,,,
C111,CP,111,GO1,Cultivated,Mb,,6,11,2,3,11,5,5,1,257,4,1,,,1,,0,0,,0,0,,,,,,,,,,,,6,1.93,0,1.93,0,0,0,0,0,1.93,0,0,0,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,6.526666667,,4,3,,,,
C112,CP,112,GO1,Cultivated,Mb,,6,12,2,3,12,5,4,3,279,4,1,,,1,,0,0,,0,0,,,,,,,,,,,,5.2,0.53,0.49,0.04,0,0,0.49,0,0,0.04,0,0,0,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,5.9955,,4,4,,,,
C113,CP,113,GO1,Cultivated,Mb,,6,13,2,3,13,5,6,4,312,4,1,,,0,,1,1,,0,0,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,5.9745,,4,4,,,,
C114,CP,114,GO1,Cultivated,Mb,,6,14,2,3,14,6,1,3,315,4,1,,,0,,0,0,,0,0,,,,,,,,,,,plant was missing during sampling,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,4,0,,,,
C115,CP,115,GO1,Cultivated,Mb,,6,15,2,3,15,6,6,1,357,4,1,,,0,,1,1,,0,1,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,5.697,,4,4,,,,
C116,CP,116,GO1,Cultivated,Mb,,6,16,2,4,16,7,5,4,380,4,1,,,0,,0,1,,1,0,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,6.22,0,6.22,0,0,0,0,0,0.28,5.92,0.02,0,NA,NA,NA,NA,,,,,,7.209333333,,4,3,,,,
C117,CP,117,GO1,Cultivated,Mb,,6,17,2,4,17,7,4,2,398,4,1,,,0,,0,1,,1,0,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.7,1.43,0,1.43,0,0,0,0,0,0.09,1.32,0.02,0,NA,NA,NA,NA,,,,,,6.925,,4,4,,,,
C118,CP,118,GO1,Cultivated,Mb,,6,18,2,4,18,7,6,2,430,4,1,,,0,,0,1,,1,0,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,0.07,0,0.07,0,0,0,0,0,0.02,0.02,0.03,0,NA,NA,NA,NA,,,,,,NA,NA,4,0,,,,
C119,CP,119,GO1,Cultivated,Mb,,6,19,2,4,19,8,2,1,437,4,1,,,0,,0,0,,0,0,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,4,0,,,,
C120,CP,120,GO1,Cultivated,Mb,,6,20,2,4,20,8,3,4,468,4,1,,,0,,0,1,,0,1,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,6.139,,4,3,,,,
C121,CP,121,HE,Wild,Co,,7,1,1,1,1,1,1,1,1,0,2,,,1,,0,0,,0,0,,,,,,,,,,,,7.5,2.1,2.08,0.01,0,0,2.08,0,0,0.01,0,0,0,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,,,,
C122,CP,122,HE,Wild,Co,,7,2,1,1,2,1,5,2,42,0,2,,,1,,0,0,,0,0,,,,,,,,,,,,10.7,0.31,0.3,0.01,0,0,0.3,0,0,0.01,0,0,0,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,,,,
C123,CP,123,HE,Wild,Co,,7,3,1,1,3,1,1,3,51,0,2,,,1,,0,0,,0,0,,,,,,,,,,,,11.9,1.96,1.92,0.03,0.53,0,1.05,0.34,0,0.03,0,0,0,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,,,,
C124,CP,124,HE,Wild,Co,,7,4,1,1,4,2,5,1,89,0,2,,,0,,1,0,,0,0,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,,,,
C125,CP,125,HE,Wild,Co,,7,5,1,1,5,2,2,1,101,0,2,,,0,,1,0,,0,0,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,,,,
