SampleName,SampleNr,Accession,Soil_conditioning,TreatmentNr,PlantNr,Batch,Table,Block_n,Block_g,Rows,Cols,plots,InductionNr_CP,InductionNr_FP,Caterpillar_biomass_Sample,Leaf_Damage_Sample,Leaf_Disk_GSL_Sample,C_N_Determination,Leftover_GSL_samples,Rhizosphere_Sample,Rhizoplane_Sample,Root_GSL_Sample,Root_biomass,Bulk_Soil_Sample,Top_Soil_Sample,Caterpillar_Microbe_Sample,Phylosphere_Sample,Glycerol_Stock,DNA_rhizosphere,DNA_rhizoplane,DNA_top_soil,DNA_Caterpillar,Note_FP,GSL_Leaf_weight_mg,Total_GSL,Total_Aliphatic,Total_Indol,Progoitrin,Glucoraphanin,Sinigrin,Gluconapin,Glucoerucin,Glucobrassicin,Methoxy_glucobrassicin,Gluconasturtiin ,Neoglucobrassicin,X3MSOP,X5MSOP,X4.Pent,X4OHI3M,Note_GSL,N_content,C_content,C_N_ratio,Note_C_N,Mean_Weight_Cat,Note_Cat_Weight,InductionNr,Survival,Dead,Survival_fraction,LnRR_Survival_PerBatch,LnRR,LnRR_Surv_Dom_PerBatch,LnRR_Surv_Dom,Root_Weight,Note_RootBiomass,Domestication
FE109,E109,OH,Co,17,E109,1,2,10,4,3,7,NA,0,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.447,,2,1,1,0.5,,,,,0.7698,,Wild
F350,350,OH,Mb,18,10,1,2,10,4,1,3,219,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,0,0,0,0,0,,,Wild
F370,370,RI,Co,19,10,1,2,10,4,5,2,234,0,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.817,,2,1,1,0.5,,,,,0.4405,,Cultivated
F390,390,RI,Mb,20,10,1,2,10,4,4,2,230,3,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.0225,,2,2,0,1,1.826086957,1.511111111,0.909370289,0.81729561,0.294,,Cultivated
F398,398,RI,Mb,20,18,1,2,10,4,2,5,NA,3,2,1,0,0,0,0,1,1,1,0,0,1,1,1,0,1,1,1,1,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,0,0,0,0,0,,,Cultivated
F399,399,RI,Mb,20,19,1,2,10,4,3,5,NA,3,2,1,0,0,0,0,1,1,1,0,0,1,1,1,0,1,1,1,1,soil very dry during rhizosphere collection,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,0,0,0,0,0,,,Cultivated
F400,400,RI,Mb,20,20,1,2,10,4,6,5,NA,3,2,1,0,0,0,0,1,1,1,0,0,1,1,1,0,1,1,1,1,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.702,,2,1,1,0.5,0.913043478,0.755555556,0.554677506,0.489918939,,,Cultivated
FE103,E103,RI,Mb,20,E103,1,2,10,4,5,6,NA,3,2,1,1,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,One caterpillar added because one caterpillar did not survive infestion the day before.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.335,,2,2,0,1,1.826086957,1.511111111,0.909370289,0.81729561,0.2359,,Cultivated
F489,489,RI,S,25,9,1,2,10,4,1,5,NA,NA,2,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.408,,2,1,1,0.5,,,,,,,Cultivated
F490,490,RI,S,25,10,1,2,10,4,5,5,NA,NA,2,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.817,,2,2,0,1,,,,,,,Cultivated
FE145,E145,RI,S,25,E145,1,2,10,4,6,6,NA,NA,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,0,,,,,,,Cultivated
F450,450,VL,Co,23,10,1,2,10,4,3,1,225,0,2,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,plant severely damaged,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.9185,,2,2,0,1,,,,,,,Wild
FE85,E85,VL,Co,23,E85,1,2,10,4,1,7,NA,0,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.946,,2,1,1,0.5,,,,,,,Wild
F470,470,VL,Mb,24,10,1,2,10,4,4,1,229,3,2,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.775,,2,1,1,0.5,0.55,0.523809524,0.57360203,,,,Wild
FE91,E91,VL,Mb,24,E91,1,2,10,4,6,7,NA,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not fully sure about col and row indication,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.257,,2,1,1,0.5,0.55,0.523809524,0.57360203,,,,Wild
F011,11,CD,Co,1,11,2,3,11,5,2,1,245,0,2,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,number of caterpillar found in tubes did not equal number of caterpillar written down.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.65,39.38,23.94,N and C are percentages,5.5335,,2,2,0,1,,,,,,,Cultivated
F031,31,CD,Mb,2,11,2,3,11,5,3,1,249,5,2,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,number of caterpillar found in tubes did not equal number of caterpillar written down.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.18,39.44,33.44,,3.933,,2,1,1,0.5,0.523809524,0.647058824,0.434912309,0.489918939,,,Cultivated
F051,51,DD,Co,3,11,2,3,11,5,1,1,241,0,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.4705,,2,2,0,1,,,,,0.679,,Wild
F071,71,DD,Mb,4,11,2,3,11,5,3,4,252,8,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.667,,2,1,1,0.5,1,0.846153846,0.518205731,0.544463983,0.8558,,Wild
F091,91,GO1,Co,5,11,2,3,11,5,4,3,255,0,2,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,small plant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.3455,,2,2,0,1,,,,,,,Cultivated
F111,111,GO1,Mb,6,11,2,3,11,5,5,1,257,4,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,plant was small and only infested with 1 caterpillar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.92,38.48,13.18,,NA,NA,1,0,1,0,0,0,0,0,,,Cultivated
F131,131,HE,Co,7,11,2,3,11,5,2,3,247,0,2,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.6795,,2,2,0,1,,,,,,,Wild
F151,151,HE,Mb,8,11,2,3,11,5,5,2,258,6,2,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.596,,2,2,0,1,1.222222222,1.517241379,0.857824273,0.895013333,0.5176,,Wild
F171,171,HM,Co,9,11,2,3,11,5,2,2,246,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,6.2,0.14,0.06,0.08,0,0,0.06,0,0,0.08,0,0,0,NA,NA,NA,NA,,NA,NA,NA,NA,13.8735,,2,2,0,1,,,,,,,Cultivated
F191,191,HM,Mb,10,11,2,3,11,5,5,3,259,2,2,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,7.7,0.2,0.09,0.11,0,0,0.09,0,0,0.03,0.08,0,0,NA,NA,NA,NA,,NA,NA,NA,NA,7.292333333,,3,3,0,1,1.047619048,1.294117647,0.736999063,0.81729561,0.6654,,Cultivated
F211,211,IT1,Co,11,11,2,3,11,5,4,4,256,0,2,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.307,,2,2,0,1,,,,,,,Cultivated
F231,231,IT1,Mb,12,11,2,3,11,5,2,4,248,4,2,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1855,,2,2,0,1,1,1.128205128,0.736999063,0.81729561,,,Cultivated
F251,251,KI,Co,13,11,2,3,11,5,1,2,242,0,2,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7505,,2,2,0,1,,,,,,,Wild
F271,271,KI,Mb,14,11,2,3,11,5,1,3,243,4,2,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.9845,,2,2,0,1,1.294117647,1.466666667,0.857824273,0.895013333,,,Wild
F291,291,KT,Co,15,11,2,3,11,5,4,1,253,0,2,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.6605,,2,2,0,1,,,,,,,Cultivated
F311,311,KT,Mb,16,11,2,3,11,5,6,3,263,5,2,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,small plant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.72,,2,1,1,0.5,0.55,0.578947368,0.434912309,0.489918939,,,Cultivated
F411,411,MC,Co,21,11,2,3,11,5,6,4,264,0,2,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.0425,,2,2,0,1,,,,,,,Cultivated
F431,431,MC,Mb,22,11,2,3,11,5,6,2,262,4,2,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.116,,2,2,0,1,1.1,1.235294118,0.736999063,0.81729561,,,Cultivated
F331,331,OH,Co,17,11,2,3,11,5,1,4,244,0,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.069,,2,1,1,0.5,,,,,0.8477,,Wild
F351,351,OH,Mb,18,11,2,3,11,5,6,1,261,8,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,0,0,0,0,0,0.5609,,Wild
F501,501,RI,Co,19,21,2,3,11,5,5,4,260,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,15.9,0.04,0.02,0.03,0,0,0.02,0,0,0.01,0.02,0,0,NA,NA,NA,NA,,NA,NA,NA,NA,12.0165,,2,2,0,1,,,,,0.745,,Cultivated
F531,531,RI,Co,19,31,2,3,11,5,1,5,NA,3,2,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.31,,2,1,1,0.5,,,,,,,Cultivated
F532,532,RI,Co,19,32,2,3,11,5,5,5,NA,3,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,1,1,1,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,Cultivated
F511,511,RI,Mb,20,21,2,3,11,5,3,3,251,3,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,18.5,0.24,0.11,0.14,0,0.02,0.08,0,0.01,0.1,0.04,0,0,NA,NA,NA,NA,,NA,NA,NA,NA,4.359,,2,2,0,1,1.181818182,1.511111111,0.736999063,0.81729561,0.4504,,Cultivated
F521,521,RI,Mb,20,31,2,3,11,5,3,5,NA,3,2,1,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,1,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.391,,2,1,1,0.5,0.590909091,0.755555556,0.434912309,0.489918939,,,Cultivated
F522,522,RI,Mb,20,32,2,3,11,5,4,5,NA,3,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,1,1,1,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,Cultivated
F491,491,RI,S,25,11,2,3,11,5,2,5,NA,NA,2,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.3775,,2,2,0,1,,,,,,,Cultivated
CTRL6,U6,Un,S,26,6,2,3,11,5,6,5,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
F451,451,VL,Co,23,11,2,3,11,5,3,2,250,0,2,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,soil very dry during rhizosphere collection,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.18,40.91,18.78,,9.822,,2,2,0,1,,,,,,,Wild
F471,471,VL,Mb,24,11,2,3,11,5,4,2,254,3,2,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.82,40.62,22.33,,12.918,,2,1,1,0.5,0.5,0.523809524,0.518205731,0.544463983,,,Wild
F012,12,CD,Co,1,12,2,3,12,5,3,1,273,0,2,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.35,39.65,29.42,,7.4175,,2,2,0,1,,,,,0.5937,,Cultivated
F032,32,CD,Mb,2,12,2,3,12,5,6,3,287,5,2,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.55,39.14,25.25,,4.172,,2,2,0,1,1.047619048,1.294117647,0.736999063,0.81729561,0.4914,,Cultivated
F052,52,DD,Co,3,12,2,3,12,5,6,1,285,0,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.994,,2,2,0,1,,,,,0.7948,,Wild
F072,72,DD,Mb,4,12,2,3,12,5,2,1,269,8,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.515,,2,2,0,1,2,1.692307692,0.857824273,0.895013333,0.8283,,Wild
F092,92,GO1,Co,5,12,2,3,12,5,6,2,286,0,2,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.08,39.35,18.87,,19.4205,,2,2,0,1,,,,,0.3754,,Cultivated
F112,112,GO1,Mb,6,12,2,3,12,5,4,3,279,4,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,small plant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.138,,2,1,1,0.5,0.578947368,0.594594595,0.434912309,0.489918939,0.3724,,Cultivated
F132,132,HE,Co,7,12,2,3,12,5,6,4,288,0,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.243,,2,2,0,1,,,,,0.6537,,Wild
F152,152,HE,Mb,8,12,2,3,12,5,2,4,272,6,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.681666667,,3,3,0,1,1.222222222,1.517241379,0.857824273,0.895013333,0.4828,,Wild
F172,172,HM,Co,9,12,2,3,12,5,4,4,280,0,2,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,5.5,0.06,0.06,0,0,0,0.06,0,0,0,0,0,0,NA,NA,NA,NA,,1.64,37.8,22.99,,13.7165,,2,2,0,1,,,,,0.5966,,Cultivated
F192,192,HM,Mb,10,12,2,3,12,5,5,1,281,2,2,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,4.9,0.06,0.02,0.04,0,0,0.02,0,0,0.03,0,0,0.01,NA,NA,NA,NA,,1.27,36.24,28.56,,9.987,,2,1,1,0.5,0.523809524,0.647058824,0.434912309,0.489918939,0.6863,,Cultivated
F212,212,IT1,Co,11,12,2,3,12,5,3,3,275,0,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.2725,,2,2,0,1,,,,,0.4838,,Cultivated
F232,232,IT1,Mb,12,12,2,3,12,5,2,3,271,4,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.2375,,2,2,0,1,1,1.128205128,0.736999063,0.81729561,0.6799,,Cultivated
F252,252,KI,Co,13,12,2,3,12,5,4,2,278,0,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.811,,2,1,1,0.5,,,,,0.5612,,Wild
F272,272,KI,Mb,14,12,2,3,12,5,1,1,265,4,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.922,,2,1,1,0.5,0.647058824,0.733333333,0.518205731,0.544463983,0.2854,labeled as KI_Mb (nummer unkown),Wild
F292,292,KT,Co,15,12,2,3,12,5,2,2,270,0,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.0275,,2,2,0,1,,,,,0.2506,,Cultivated
F312,312,KT,Mb,16,12,2,3,12,5,4,1,277,5,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.4545,,2,2,0,1,1.1,1.157894737,0.736999063,0.81729561,0.3719,,Cultivated
F412,412,MC,Co,21,12,2,3,12,5,1,3,267,0,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.8465,,2,2,0,1,,,,,0.2485,,Cultivated
F432,432,MC,Mb,22,12,2,3,12,5,5,3,283,4,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.678,,2,1,1,0.5,0.55,0.617647059,0.434912309,0.489918939,0.1728,,Cultivated
F332,332,OH,Co,17,12,2,3,12,5,5,4,284,0,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.157,,2,1,1,0.5,,,,,0.6363,,Wild
F352,352,OH,Mb,18,12,2,3,12,5,5,2,282,8,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,Plant had (nearly) no damage,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,0,0,0,0,0,,,Wild
F502,502,RI,Co,19,22,2,3,12,5,3,2,274,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,16.6,0.05,0.01,0.04,0,0,0.01,0,0,0.01,0.03,0,0,NA,NA,NA,NA,,NA,NA,NA,NA,12.1225,,2,2,0,1,,,,,0.4776,,Cultivated
F512,512,RI,Mb,20,22,2,3,12,5,1,2,266,3,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,15.8,0.2,0.13,0.07,0,0,0.11,0,0.02,0.02,0.04,0,0.01,NA,NA,NA,NA,,NA,NA,NA,NA,10.457,,2,2,0,1,1.181818182,1.511111111,0.736999063,0.81729561,0.3867,,Cultivated
F452,452,VL,Co,23,12,2,3,12,5,3,4,276,0,2,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.01,39.81,19.76,,11.30966667,,2,2,0,1,,,,,0.8416,,Wild
F472,472,VL,Mb,24,12,2,3,12,5,1,4,268,3,2,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.93,40.59,20.98,,5.788,,2,2,0,1,1,1.047619048,0.857824273,0.895013333,0.9787,,Wild
F013,13,CD,Co,1,13,2,3,13,5,3,2,298,0,2,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.25,39.37,31.39,,1.261666667,,3,3,0,1,,,,,0.5561,,Cultivated
F033,33,CD,Mb,2,13,2,3,13,5,3,4,300,5,2,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.27,39.63,31.18,,6.246,,2,2,0,1,1.047619048,1.294117647,0.736999063,0.81729561,0.4401,,Cultivated
F053,53,DD,Co,3,13,2,3,13,5,2,4,296,0,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,0,,,,,0.7607,,Wild
F073,73,DD,Mb,4,13,2,3,13,5,4,3,303,8,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3145,,2,2,0,1,2,1.692307692,0.857824273,0.895013333,0.7802,,Wild
F093,93,GO1,Co,5,13,2,3,13,5,5,3,307,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,plant was small and only infested with 1 caterpillar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.32,39.8,11.98,,6.205,,1,1,0,1,,,,,0.2484,,Cultivated
F113,113,GO1,Mb,6,13,2,3,13,5,6,4,312,4,2,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,5.6,0.1,0.03,0.06,0,0,0.03,0,0,0.02,0.02,0,0.02,NA,NA,NA,NA,,2.8,38.83,13.87,,8.2375,,2,2,0,1,1.157894737,1.189189189,0.736999063,0.81729561,0.4952,,Cultivated
F133,133,HE,Co,7,13,2,3,13,5,3,1,297,0,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5925,,2,2,0,1,,,,,0.4725,,Wild
